index	question	sentence	label
15850	什么时候能够看房呢？	你还	0
15851	契税和个税大概好多呢	房屋大于90平1.5个点，小于等于90手1个点	1
15852	契税和个税大概好多呢	个税1个点	1
15853	契税和个税大概好多呢	嗯	0
15854	契税和个税大概好多呢	嗯，交给房管局的，一分都少不了	0
15855	契税和个税大概好多呢	嗯，四万多	1
15856	嗯嗯，方便带我看一下嘛	好的，这边要是有合适的房源到时联系您	0
15857	嗯嗯，方便带我看一下嘛	你好	0
15858	嗯嗯，方便带我看一下嘛	😄😄	0
15859	什么时候满呢	满二了	1
15860	什么时候满呢	明年年底	1
15861	什么时候满呢	好呢好呢，您可以同意一下找房吗？我留您个联系方式，咱们也可以加个微信，保持联系嘛，您有时间也可以随时联系我看房。?	0
15862	什么时候满呢	可以上学呢	0
15863	什么时候满呢	就是学校的话，是公立的，在万溪冲那里	0
15864	还能谈吗	看了再说。。。	1
15865	还能谈吗	你觉得多少钱	1
15866	还能谈吗	我跟业主聊聊	1
15867	这是几期的	还可以，不过这套呢，没有满二	0
15868	这是几期的	看过了吗？这两套采光都还可以的，而且都已经二了	0
15869	这是几期的	现在天下锦城110平左右的，也就这几套性价比最高。	0
15870	这是几期的	下面这套也看过了吗	0
15871	可以看吗	可以	1
15872	可以看吗	您好	0
15873	可以看吗	您好，您之前咨询的房源户型很优质，您有时间去看看吗？	0
15874	这个房子不就降了不少吗	这房子之前价格高	0
15875	这个房子不就降了不少吗	现在符合市场价了	0
15876	这个房子不就降了不少吗	那您就看看别的呗	0
15877	有证吗	目前没有	1
15878	有证吗	你这边需要啥样的，我可以给你配其他的	0
15879	有证吗	这个也没证，可以改协议	0
15880	有证吗	西丽雅苑快下证了，现在买比较划算	0
15881	有证吗	是的，全款改协议	0
15882	我想要大概了解一下这个房子	请问有什么可以帮到您的	0
15883	我想要大概了解一下这个房子	     这个房子是属于潍坊板块，靠近世纪大道站	1
15884	我想要大概了解一下这个房子	周围有九六广场，第一八佰伴	1
15885	我想要大概了解一下这个房子	生活和交通都很便利	1
15886	我想要大概了解一下这个房子	这个房子是32.8平，这个小区得房率在80%左右	1
15887	你去谈个低价吧	最好就是您跟他去谈一下，因为我是中介 我不可能一个电话打过去 就让房东把价格降下来。	1
15888	你去谈个低价吧	房东 都没有看到诚心客户，不会跟我谈的，最多告诉我 还有多少来去。	1
15889	你去谈个低价吧	谈价格 都是客户和房东面对面的聊，我们在中间调节，促使成交。	1
15890	挨着马路呢，	就是小区幼儿园对面	0
15891	挨着马路呢，	不临马路，马路是46号楼，这是小区进入东门第二栋楼	1
15892	挨着马路呢，	您之前来过西一区吗？	0
15893	什么时候可以看	随时都可以	1
15894	什么时候可以看	好的	0
15895	这个初中是101吗	你好	0
15896	这个初中是101吗	是	1
15897	下午可以看房吗？	房子有钥匙可以随时看	1
15898	下午可以看房吗？	好的，	0
15899	下午可以看房吗？	你好	0
15900	税费要十几万?	就两栋楼?	0
15901	税费要十几万?	不会，这个是按网签价来算的呀	1
15902	税费要十几万?	这是成交价	0
15903	税费要十几万?	这个看您贷款多少了?	0
15904	税费要十几万?	您全款的话，当然是最低的过户指导价	0
15905	什么时候能够看房呢？	您好	0
15906	什么时候能够看房呢？	您好	0
15907	什么时候能够看房呢？	您有什么需求呢？	0
15908	可以看不呢	可以看哈	1
15909	可以看不呢	好的	0
15910	这个什么时候方便看啊？	都方便啊	1
15911	这个什么时候方便看啊？	您现在过来看吗	1
15912	这个什么时候方便看啊？	哦	0
15913	什么时候能够看房呢？	还是想看前海五六百万的房子呢	0
15914	什么时候能够看房呢？	吗	0
15915	什么时候能够看房呢？	好的	0
15916	40年产权的是税费高吗	你名下在昆明是第几套房子？	0
15917	40年产权的是税费高吗	个人所得税1个点，契税也是1个点	1
15918	40年产权的是税费高吗	是呢	0
15919	40年产权的是税费高吗	我先加您微信	0
15920	40年产权的是税费高吗	我这边加您了，您同意一下	0
15921	您好，请问这个房子周边有哪些学校？	公交预计8-10分钟	0
15922	您好，请问这个房子周边有哪些学校？	你们什么时候有空去看房子，顺便带你们去转一转周边	0
15923	您好，请问这个房子周边有哪些学校？	有的	0
15924	您好，请问这个房子周边有哪些学校？	这是联排，有天有地的?	0
15925	您好，请问这个房子周边有哪些学校？	比叠排高一个档次	0
15926	您好这房子能看吗	您好	0
15927	您好这房子能看吗	可以的	1
15928	您好这房子能看吗	您要来看看吗？	1
15929	家居家电全送嘛	在卖的	0
15930	家居家电全送嘛	好楼层好位置	0
15931	家居家电全送嘛	全送	0
15932	家居家电全送嘛	是的	0
15933	家居家电全送嘛	可以随时来看，我有钥匙	0
15934	在哪	盐田北山道	1
15935	在哪	就是盐田港那边	1
15936	在哪	您知道吗	0
15937	有房本吗	如果看对了  价格肯定还能谈。	0
15938	有房本吗	有，	1
15939	有房本吗	没房本是不能贷款的哥。	0
15940	有房本吗	哥对你来说不太合适。	0
15941	有房本吗	您是投资吗？	0
15942	现在还能走那个4.9那个不。	可以走固定的	0
15943	现在还能走那个4.9那个不。	两种可以自己选择	0
15944	现在还能走那个4.9那个不。	是的	0
15945	底价多少	房子您实地看了吗？	0
15946	底价多少	户型不是靠房号来区分的😅	0
15947	底价多少	不绝对	0
15948	不能分期吧	对的	0
15949	不能分期吧	需要全款	1
15950	不能分期吧	像花园路经五路的房子年代都比较长，所以都不能贷款了，	1
15951	不能分期吧	你如果想要贷款买的话，可以考虑考虑周围其他房子	0
15952	税卖房管吗？	可以协商配合满二	0
15953	税卖房管吗？	中间楼层，14楼，税可以和房主研究	1
15954	税卖房管吗？	时间方便可以去看看房子	0
15955	税卖房管吗？	税可以研究，因为房主急售，您看的这套房子性价还挺高	1
15956	税卖房管吗？	我这有两套是没有税的，可以推给您看看，三室	0
15957	房子可以看吗？	同户型可以看	1
15958	房子可以看吗？	本房我得在约一下	1
15959	房子可以看吗？	这个性价比更高。	0
15960	房子在哪里	在三期😁😁	1
15961	房子在哪里	市场最低价呀	0
15962	房子在哪里	22栋的，整不整？	0
15963	小学呢	小学是大连市高新区中心小学，中学是大连高新区第一中学。	1
15964	小学呢	您这边有看好的小区吗？或者说下您的预算我帮您匹配	0
15965	小学呢	上的什么学校啊	0
15966	您好，请问这个房子周边有哪些学校	满了	0
15967	您好，请问这个房子周边有哪些学校	2015年的产证	0
15968	您好，请问这个房子周边有哪些学校	你们要预约看看这套房子嘛	0
15969	这套房源价格还有优惠空间吗？	看上房可以和房主聊聊	1
15970	这套房源价格还有优惠空间吗？	您是落户吗	0
15971	这套房源价格还有优惠空间吗？	还是本地	0
15972	税费多少	9个点	1
15973	税费多少	对	0
15974	税费多少	都算了	0
15975	税费多少	全包括	0
15976	税费多少	九个点	1
15977	10楼那个房子价格还有没有少	可以去谈	1
15978	10楼那个房子价格还有没有少	每套房子情况不一样呀	0
15979	10楼那个房子价格还有没有少	装修，楼层，户型，朝向都是影响价格的因素	0
15980	有户型看吗？	有的	0
15981	有户型看吗？	你好	0
15982	有户型看吗？	有什么可以帮到你	0
15983	这个税费多少	您是要投资嘛	0
15984	这个税费多少	投资的话选择一手楼划算一点	0
15985	这个税费多少	不要那么多税	0
15986	这个税费多少	龙岗这边有三个新楼盘在卖	0
15987	这个税费多少	没事啊	0
15988	行，我看看，有空可以看看。	好的可以	1
15989	行，我看看，有空可以看看。	你的电话是多少了	0
15990	行，我看看，有空可以看看。	我是翡翠园店的	0
15991	你好，请问这个房子在哪儿	您好	0
15992	你好，请问这个房子在哪儿	可以的	0
15993	你好，请问这个房子在哪儿	我可以线上带您看一下，再给您讲解一下	0
15994	您好，我正在看民族路100号院的房子	你想买民族100号还是卖100的房子	0
15995	您好，我正在看民族路100号院的房子	你看过这个房子吗？	0
15996	您好，我正在看民族路100号院的房子	没有，同户型行吗？	0
15997	您好，我正在看民族路100号院的房子	现在方便接电话吗？	0
15998	您好，我正在看民族路100号院的房子	下班了吗？民族路100号，别的单元601行吗？	0
15999	我们以后都不能用公积金买房吗	首付4成，个税1个点，契税看你名下几套房？	0
16000	我们以后都不能用公积金买房吗	名下无房可以，卖掉你们现在住的	0
16001	我们以后都不能用公积金买房吗	你们主要考虑学区的吧？	0
16002	我们以后都不能用公积金买房吗	如果以后要卖的话，不适合用公积金贷款	0
16003	我们以后都不能用公积金买房吗	我是贝壳找房小许很高兴为您服务，请问贵姓？您诚心买房留个电话或加个微信呗？方便后期沟通看房。	0
16004	可以优惠多少	还有87.85平方多层的4楼的，380万在小区前排靠河，视野非常好的。	0
16005	可以优惠多少	今天下午和业主沟通了大概40多分钟，业主诚心卖的。心里价格具体没有说，但是客户诚心要愿意从其他地方过来谈的。	1
16006	可以优惠多少	好的呢。	0
16007	请问首付和贷款是多少？	目前只能线上看房。疫情后可实地看房	0
16008	请问首付和贷款是多少？	目前房东自住	0
16009	请问首付和贷款是多少？	首付33万	1
16010	你看可以不	我马上帮约	1
16011	你看可以不	约好了姐	0
16012	你看可以不	12点30	0
16013	这边上哪个学校	您好	0
16014	这边上哪个学校	这边学校的话对应的是成华双语实验小学，这边考虑来看看房子吗。明天中午1点过约了租客看房	1
16015	这边上哪个学校	您好在吗，就是这边房子您考虑来看看吗	0
16016	低楼层是不是采光有问题啊？	没有问题的，三期前排	1
16017	低楼层是不是采光有问题啊？	南面没有房子	0
16018	低楼层是不是采光有问题啊？	无遮挡	1
16019	低楼层是不是采光有问题啊？	总高19楼，他是低楼层	0
16020	低楼层是不是采光有问题啊？	不考虑的	0
16021	五一看看吧	好的	0
16022	五一看看吧	您后天过来是嘛？我好提前跟业主约下时间	1
16023	证件齐全？	采光没有遮挡	0
16024	证件齐全？	这个是顶楼的   结构一样	0
16025	证件齐全？	你这边预算大概多少钱？	0
16026	证件齐全？	全款啊？	0
16027	证件齐全？	只要鲁银的还是周边的都可以	0
16028	750的那套，价格还可以谈	好呀	0
16029	750的那套，价格还可以谈	还可以	1
16030	750的那套，价格还可以谈	好呀	0
16031	好，能看房最好	嗯嗯明白	0
16032	好，能看房最好	姐，您觉得房子怎么样？没问题的话我试试能不能约一下本房，或者给您找个楼上或者楼下同户型	0
16033	好，能看房最好	姐，周末有时间过来看吗？可以的话我提前安排一下	0
16034	什么时候方便看下	现在可以看的	1
16035	什么时候方便看下	房东留有钥匙的	1
16036	什么时候方便看下	好的	0
16037	一期还是二期	这套房子是一期的	1
16038	一期还是二期	???	0
16039	一期还是二期	距离地铁口更近	0
16040	一期还是二期	你微信多少呀	0
16041	一期还是二期	到时候你提前告诉我	0
16042	您好，我想咨询星福家园小区	瑞丰园小区是0405年的动迁房 商品房小区，小区门口2条地铁线，距离7号线祁华路地铁站 700米，年底开通的15号线 锦秋路地铁站 600米 小区对口的小学是祁连中心校，就在小区边上，中学对口的是上海大学附属学校 小区门口就是菜市场 距离沃尔玛超市700米 生活便利。	0
16043	您好，我想咨询星福家园小区	小区对口祁连幼儿园 和 祁连中心校 小学 以及上海大学附属学校中学	0
16044	您好，我想咨询星福家园小区	不要意思 看错了	0
16045	您好，我想咨询星福家园小区	按照商品房建的 后面动迁房不够 大部分政府征收做了动迁房 里面一小部分楼梯房的顶楼复式 是商品房	0
16046	您好，我想咨询星福家园小区	交易权属是商品房 和一手动迁房 就是一个增值税的问题	0
16047	属于哪个小学？	您好	0
16048	属于哪个小学？	属于中山小学	1
16049	属于哪个小学？	您是考虑自住还是学区	0
16050	在什么位置	是以前税务局给领导建的房子	0
16051	在什么位置	这套房子在长江街49号	1
16052	在什么位置	丰满实验中小学旁边	1
16053	加上税费总价大概在多少？	你是几套房	0
16054	加上税费总价大概在多少？	首套房还是二套	0
16055	加上税费总价大概在多少？	那你这边你们夫妻双方都是外地户口嘛？	0
16056	加上税费总价大概在多少？	这边你留个联系方式我加你微信然后把税费首付算好	1
16057	加上税费总价大概在多少？	具体的价格表发给你微信	1
16058	它的周围环境怎样	外墙是条形砖	0
16059	它的周围环境怎样	所以您要来实地看看呀	0
16060	它的周围环境怎样	您今天来看不	0
16061	它的周围环境怎样	那您什么时候有时间呢	0
16062	它的周围环境怎样	首套是30％	0
16063	东边还是西边呀	西边套	1
16064	东边还是西边呀	中心的	1
16065	东边还是西边呀	第二排 靠近北门 距离地铁近点	0
16066	今天能看吗	在出租，但是这套房也是既出租也出售	0
16067	今天能看吗	我打个电话问一下	1
16068	今天能看吗	明天看可以不😂	0
16069	其他费用还有哪些？还有议价空间吗？	这个房子目前不能过户	0
16070	其他费用还有哪些？还有议价空间吗？	前期需要150万的定金	0
16071	其他费用还有哪些？还有议价空间吗？	你这边能接受这种协议抵押的模式吗	0
16072	可以多找几套看看吗	可以的	1
16073	可以多找几套看看吗	我匹配多几套	0
16074	可以多找几套看看吗	对比一下	0
16075	您好，请问这个房子周边有哪些学校？	祥泰实验分校	1
16076	您好，请问这个房子周边有哪些学校？	小学和中学一体	0
16077	您好，请问这个房子周边有哪些学校？	学校不错，就在小区旁边	0
16078	您好，请问这个房子周边有哪些学校？	你看过这个小区的房子吗	0
16079	您好，请问这个房子周边有哪些学校？	你家孩子多大了？?	0
16080	采光是不是比较差	户型不一样	0
16081	采光是不是比较差	他是一楼带地下室的。 	0
16082	采光是不是比较差	有天井的。 有采光	1
16083	采光是不是比较差	你预算大概多少呢。 除了这套。 明天我们还可以看看其他小区的。	0
16084	采光是不是比较差	嗯嗯	0
16085	多找几个一起看一下	好的，到时我多约几套	0
16086	多找几个一起看一下	方便留个联系方式，好联系😊	0
16087	多找几个一起看一下	好的	0
16088	您好，我正在看禹洲御湖郡的房子	这个楼盘已经售完   没有一手的    二手考虑吗	0
16089	您好，我正在看禹洲御湖郡的房子	好的，稍等一下	0
16090	您好，我正在看禹洲御湖郡的房子	嗯嗯，那很抱歉，你把您的需求告诉我	0
16091	什么时候能够看房呢？	周内都可以看哈	1
16092	什么时候能够看房呢？	陈姐你好	0
16093	您好，我正在看成都玩家的房子	感谢您的咨询，我是链家高级经纪人：NAME，很高兴为您服务，希望能帮到您，也??电话咨询PHONE，或点击查看户型报告，了解详细户型分析.	0
16094	您好，我正在看成都玩家的房子	现在这边单价都是2万多	0
16095	您好，我正在看成都玩家的房子	这边需要天府新区的购房资质	0
16096	您好，我正在看成都玩家的房子	可以的 高新 和五城区 可以买天府新区	0
16097	您好，我正在看成都玩家的房子	您是户口还是社保呢	0
16098	什么时候能够看房呢？	马上我给你算一下	0
16099	什么时候能够看房呢？	是首套吧？	0
16100	什么时候能够看房呢？	有钥匙 随时可以看 现在过来也可以过去看	1
16101	毛胚房是吗	有什么需要了解的呢？	0
16102	毛胚房是吗	税点是7.3	0
16103	毛胚房是吗	没有哦，中介费是中介费，税是税	0
16104	毛胚房是吗	中介费3个点	0
16105	毛胚房是吗	您是首套还是二套？我给您算下	0
16106	什么时间可以看	我明天上班了约一下房东吧	1
16107	什么时间可以看	你这边明天下午有没有时间呢	1
16108	什么时间可以看	我明天先约一下业主	1
16109	这个房子能不能看房	房子可以看	1
16110	这个房子能不能看房	您需要住宅还是公寓	0
16111	这个房子能不能看房	是的，这边位置很好	0
16112	那天你帮我算的那套房子.可以看看吗	您什么时候过来	1
16113	那天你帮我算的那套房子.可以看看吗	过来可以看看别的，给您算的那套房子昨天已经卖了	1
16114	那天你帮我算的那套房子.可以看看吗	155万	0
16115	这房子现在能成交的底价多少	600	0
16116	这房子现在能成交的底价多少	您有时间过来看看吗？	0
16117	这房子现在能成交的底价多少	560左右	0
16118	这个贷款可以用住房公积金吗？	东区的	0
16119	这个贷款可以用住房公积金吗？	这个房子满五不唯一	0
16120	这个贷款可以用住房公积金吗？	个税和契税	0
16121	这个贷款可以用住房公积金吗？	您是首套还是二套？我帮您算一下	0
16122	这个贷款可以用住房公积金吗？	个税一个点，契税首套一个点二套三个点	0
16123	看房方便吗	方便	1
16124	看房方便吗	您想什么时候考	0
16125	看房方便吗	您想什么时候看	1
16126	对，议价空间？	看付款方式	1
16127	对，议价空间？	方便聊下付款方式吗	0
16128	对，议价空间？	您这边需要置换吗	0
16129	那个150万没有可能吗	没可能啊，最近看的挺多的	1
16130	那个150万没有可能吗	150万太低了，不卖的	1
16131	那个150万没有可能吗	还没呢	0
16132	请问首付和贷款是多少？	按照客户资质，正常首付，	0
16133	请问首付和贷款是多少？	您是首套房嘛	0
16134	请问首付和贷款是多少？	首套房90平以上1.5契税 1个点个税，2个点中介费 贷款评估费千五，过户费3千	1
16135	今天夜里可以么	可以的	1
16136	今天夜里可以么	好的，没问题，你家在哪我去接你	0
16137	今天夜里可以么	好的👌	0
16138	采光怎么样	不一样	0
16139	采光怎么样	东向一上午采光，最多四个小时	1
16140	采光怎么样	西向一下午采光，最多6个小时	1
16141	采光怎么样	西向阳光最好的时候，12点就开始进光了	1
16142	采光怎么样	一直到下午5点多	1
16143	有房子看吗	有的	0
16144	有房子看吗	刚刚那套房子业主自住的	0
16145	有房子看吗	这套也是业主自住的	0
16146	采光怎么样	采光挺好的  楼层高	1
16147	采光怎么样	这样白  你先看看这个户型 	0
16148	采光怎么样	主要也是因为大部分房源出租了  看房确实不太随时 	0
16149	采光怎么样	你这边现在住在哪啊？	0
16150	采光怎么样	是啊  	0
16151	可以看吗？	您什么时候方便	1
16152	可以看吗？	我约一下	1
16153	可以看吗？	二套税费37万多点	0
16154	都挨着路	是的 这两套都是364号楼的	1
16155	都挨着路	没有太合适的	0
16156	都挨着路	要不就是最后面一排352号楼的	0
16157	东边户还是西边户	西边户	1
16158	东边户还是西边户	看您从去年8月份就开始看了，还没看到合适的吗？	0
16159	东边户还是西边户	这个得看过房子，和房东沟通	0
16160	看房方便吗	不太方便，业主目前签不了合同	1
16161	看房方便吗	是目前家里不方便签约	0
16162	看房方便吗	想问问您有考虑买什么样的房子？	0
16163	有对口初中吗	初中，对口的正在建设中	1
16164	有对口初中吗	目前是划片	1
16165	有对口初中吗	需缴纳5%的增值税及0.6的附加税，1%的个税，首套房需缴纳1.5%的契税，二套房需缴纳2%的契税。	0
16166	这房子子，有本吗	您是考虑孩子上学吗？	0
16167	这房子子，有本吗	年底下房本这套房子，首付可以百分之三十	1
16168	这房子子，有本吗	这是学区房	0
16169	这房子子，有本吗	眼光不错的	0
16170	这房子子，有本吗	您打算什么时候看看房子吗？	0
16171	周围配套设施如何？	配套非常齐全哈	1
16172	周围配套设施如何？	小区门口就有一座新修的幼儿园	1
16173	周围配套设施如何？	然后距离小区几百米就是万达广场	1
16174	周围配套设施如何？	还有优品道广场和海滨区	1
16175	周围配套设施如何？	海滨城	1
16176	三居室能看几个	好的	0
16177	三居室能看几个	月季园也看看吧，明天多准备几套😁	0
16178	三居室能看几个	这两个都能看	0
16179	可以贷款？	可以贷款	1
16180	可以贷款？	我们门店在滨湖世纪城	0
16181	可以贷款？	好远？	0
16182	可以贷款？	您是要看置地瑞玺的新房还是滨湖双本部的二手房呢	0
16183	可以贷款？	滨湖双本部的学区房吧	0
16184	您好，请问这个房子周边有哪些学校	您是钱女士？	0
16185	您好，请问这个房子周边有哪些学校	您是卖掉了吗？	0
16186	您好，请问这个房子周边有哪些学校	好的，那我这边帮您下架。	0
16187	业主的房子满几年了	你还是看的蛮仔细	0
16188	业主的房子满几年了	亲，这套房子不满两年	1
16189	业主的房子满几年了	嗯嗯，是的，这是新楼盘	0
16190	业主的房子满几年了	你是想买江景房吗？	0
16191	业主的房子满几年了	如果你买江景房，这个楼盘还有新房，可以买	0
16192	挡光吗	房子上午到中午采光好	1
16193	挡光吗	简单装修	0
16194	挡光吗	当时房主没打算装修好 就合计能住就行	0
16195	挡光吗	 这个跟那个是同户型  精装修	0
16196	挡光吗	23楼 采光也好	1
16197	明天可以看房吗	可以看啊	1
16198	明天可以看房吗	几点看呢？	1
16199	明天可以看房吗	您好，您之前咨询的三远大爱城小区有新上房源，不知道您是否感兴趣？	0
16200	你好，明天有时间带我看下房子吗	可以的	1
16201	你好，明天有时间带我看下房子吗	您想看几房呢	0
16202	你好，明天有时间带我看下房子吗	好的	0
16203	我想看一下这套房子	您关注的这套房源是大众花园二期的房源	0
16204	我想看一下这套房子	您什么时候有时间我这面儿约一下房主	1
16205	我想看一下这套房子	您什么时候方便？我可以带您看一下这套房源	0
16206	五一能看房吗	能的	1
16207	五一能看房吗	您想几号看，提前点约，有的房主需要提前预约	1
16208	五一能看房吗	您好	0
16209	能约上哪个看哪个	好的	0
16210	能约上哪个看哪个	这套是东北朝向辛姐	0
16211	能约上哪个看哪个	相对比装修还不错	0
16212	周边的中小学情况？	我是链家资深经纪人NAME，PHONE这个是我的手机号也是微信号，请问有什么可以帮您的呢？	0
16213	周边的中小学情况？	这个小区周边小学时郑东新区艺术小学	0
16214	周边的中小学情况？	您是考虑一个学区房吗？	0
16215	过两年了吗	过了	1
16216	过两年了吗	2016年的房子	0
16217	过两年了吗	请问您想找个什么样的 我看有没有合适的 给您推荐两套	0
16218	过两年了吗	嗯呢	0
16219	过两年了吗	还有其他要求么	0
16220	下午咱俩发的这几套能看不	是今天发的这几套吗辛姐	0
16221	下午咱俩发的这几套能看不	能看	1
16222	下午咱俩发的这几套能看不	好的	0
16223	105以内能谈？	目前业主是说115万净得，之前跟业主沟通通过	1
16224	105以内能谈？	业主也怕我们故意压他价格，您人在南昌吗？如果大家都诚心买卖，可以面谈，业主人也挺好说话的	0
16225	105以内能谈？	力高滨湖国际东门	0
16226	房子能看吗	您看的房子，满五年唯一，高层	0
16227	房子能看吗	可以看的	1
16228	房子能看吗	您什么时候想看	1
16229	您好，我正在看都市阳光名苑的房子	有的.现在有套72平的2房.业主报价725万	0
16230	您好，我正在看都市阳光名苑的房子	吗	0
16231	您好，我正在看都市阳光名苑的房子	好的.您稍等一会	0
16232	您好，我正在看都市阳光名苑的房子	PHONE杨.我电话也是微信	0
16233	您好，我正在看都市阳光名苑的房子	方便的话可以把您手机号给我吗？有什么新房子我第一时间联系您，发给您。	0
16234	有没有没有装修过的	这种面积的嘛	0
16235	有没有没有装修过的	等下	0
16236	有没有没有装修过的	价格有点贵了	0
16237	有没有没有装修过的	之前有个成交的清水是84万	0
16238	有没有没有装修过的	这个在三楼	0
16239	我知道，首付加税安多少帮我查一下我	净首付60万左右	1
16240	我知道，首付加税安多少帮我查一下我	首付加税费中介66万左右	1
16241	有电梯？小学，中学呢	您好，房子没有电梯的	0
16242	有电梯？小学，中学呢	小学马府街小学，中学是文昌中学	1
16243	有电梯？小学，中学呢	您这边想考虑学区房吗？可以把您需求跟我说一下我给您介绍推荐一下	0
16244	还价空间大吗？	可以谈	1
16245	还价空间大吗？	哦	0
16246	还价空间大吗？	那目前不可能	0
16247	这个房上哪个小学	虎滩小学	1
16248	这个房上哪个小学	40中学	0
16249	这个房上哪个小学	这个是7顶的房子	0
16250	临街呀	也不算临街	1
16251	临街呀	就一条路	0
16252	临街呀	比较靠里	0
16253	什么时候可以看房	我帮你约业主	1
16254	什么时候可以看房	您电话多少	0
16255	什么时候可以看房	收到	0
16256	明天能看吗	15栋非常安静	0
16257	明天能看吗	是的	0
16258	明天能看吗	哦	0
16259	清水的嘛	出租装修	1
16260	清水的嘛	没有	0
16261	清水的嘛	只是看过一次	0
16262	清水的嘛	里面有租客	0
16263	这个靠道边吗？	这个不靠道边	1
16264	这个靠道边吗？	在小区中间 不带电梯	1
16265	这个靠道边吗？	对 是三层的	0
16266	您好，请问这个房子周边有哪些学校？	??	0
16267	您好，请问这个房子周边有哪些学校？	有兴趣吗	0
16268	您好，请问这个房子周边有哪些学校？	想看看吗??	0
16269	您好，请问这个房子周边有哪些学校？	很便宜房哦	0
16270	我想看看房	您好	0
16271	我想看看房	可以的哈  上次我们也是这样看房的。	1
16272	我想看看房	我先给你发几套比较优质的 您看一下	0
16273	价格能谈吗	还能谈	1
16274	价格能谈吗	但是空间可能没那么大了	0
16275	价格能谈吗	265	0
16276	2万的诚意金可以退吗	估计可以退，要看是什么情况	0
16277	2万的诚意金可以退吗	您现在还考虑二手嘛？	0
16278	请问这个房可以读哪里的小学和中学呢？	你好，曙光小学和十四中	1
16279	请问这个房可以读哪里的小学和中学呢？	精装修，3房2厅，间间有窗。	0
16280	请问这个房可以读哪里的小学和中学呢？	不是	0
16281	500万行吗	满五唯一	0
16282	500万行吗	你看完房谈吧	1
16283	500万行吗	不过我猜业主卖不了	0
16284	205您觉得最便宜多少钱可以买下来	600应该差不多	1
16285	205您觉得最便宜多少钱可以买下来	毛坯的您考虑的价格在多少啊	0
16286	205您觉得最便宜多少钱可以买下来	我可以给您去谈一下	0
16287	就想看看这个	您好	0
16288	就想看看这个	您好，这套房子还在的	0
16289	就想看看这个	截图的已经成交	1
16290	这套房源价格还有优惠空间么？	您好	0
16291	这套房源价格还有优惠空间么？	房子在的，您要看下房子吗？	0
16292	这套房源价格还有优惠空间么？	有空间的	1
16293	缺点不少，价格能优惠吗	需要谈谈了	1
16294	缺点不少，价格能优惠吗	您什么时候有空	0
16295	缺点不少，价格能优惠吗	可以先来看看实际房子	0
16296	这个龙湖带装修吗	带装修	1
16297	这个龙湖带装修吗	这边还有几个好的项目您看什么时候有时间，我带您一起看一下	0
16298	这个龙湖带装修吗	这个项目在南边的	0
16299	这个龙湖带装修吗	项目属于雨花区植物园那边，您是考虑开福的楼盘吗	0
16300	这个龙湖带装修吗	大哥您主要是想要哪个片区的房子，您说一下需求，我能快速帮您匹配合适您的楼盘	0
16301	低楼层影响采光吗	朝北的	0
16302	低楼层影响采光吗	没有大税	0
16303	低楼层影响采光吗	有个税	0
16304	不然应该会配合看房啊	在卖的，业主平时上班，一直不方便看房	0
16305	不然应该会配合看房啊	这个就不清楚了，可能客户不想晚上看	0
16306	不然应该会配合看房啊	没有空间了	0
16307	毛坯呀	你是首套	0
16308	毛坯呀	首付所有费用55万左右	0
16309	毛坯呀	月供6800	0
16310	毛坯呀	这个户型是最好的	0
16311	毛坯呀	所以也是最高的	0
16312	产权几年了	我是德佑房产小彭	0
16313	产权几年了	这个小区70年产权的	1
16314	产权几年了	目前房东卖95万	0
16315	产权几年了	这套满五不唯一	0
16316	产权几年了	要交个税	0
16317	是万科几期的	73.4	0
16318	是万科几期的	一期	1
16319	是万科几期的	所有挂盘在卖的房子必须签委托售卖协议，业主没空过来签	0
16320	是万科几期的	就不能放在外网展示	0
16321	是万科几期的	大陆的	0
16322	想看房子	您好	0
16323	想看房子	您是想看什么样的房子呢	0
16324	采光咋样	家电都是新买的，没怎么用过	0
16325	采光咋样	是的	0
16326	采光咋样	我是觉得这套性价比不高呢	0
16327	采光咋样	有7万块钱能买更好的	0
16328	采光咋样	?	0
16329	最近可以看房吗	随时都可以	1
16330	最近可以看房吗	方便的话可以把您手机号给我吗？有什么新房子我第一时间联系您，发给您。	0
16331	谢谢   中学呢	中学是深圳龙岗区横岗保安学校初中部，吉溪初级中学。	1
16332	谢谢   中学呢	您这边要来看吗？	0
16333	谢谢   中学呢	您这边要过来吗？	0
16334	周围是什么学区呢	满庭芳园小区位于北三环西路，联想桥西北角，双安商场附近，属于中关村学区	1
16335	周围是什么学区呢	划片双榆树第一小学的	0
16336	周围是什么学区呢	40%名额直升中关村中学	0
16337	估计减不下来多少	只要是武汉没房，那就是首套	0
16338	估计减不下来多少	争取了，就有希望	0
16339	估计减不下来多少	你算是首套二贷	0
16340	您好，我正在看恒鼎博邑郡的房子	是的	0
16341	您好，我正在看恒鼎博邑郡的房子	我给你算算	0
16342	您好，我正在看恒鼎博邑郡的房子	是的  得多考虑一下?	0
16343	您好，我正在看恒鼎博邑郡的房子	不过博邑郡这个小区的房子 租金挺高的  位置好	0
16344	您好，我正在看恒鼎博邑郡的房子	以后如果想出手也方便	0
16345	可几套一起看	好的	0
16346	可几套一起看	嗯	0
16347	可几套一起看	嗯	0
16348	议价空间多少	议价空间不大	1
16349	议价空间多少	目前小中间楼层的不多	0
16350	议价空间多少	房子装修刚2年多	0
